descending;riff;[2020-07-05;161755].wav,76.8,D:\mar;20;from;ssd\key;shit;i;hop\BassDrums;Mote\Samples\Processed\Consolidate\descending;riff;[2020-07-05;161755].wav,9.69,2020-07-05T16:17:55.711000;;;;;;;;;;;;;;;;;;;;;;;;;;;
lEIGH;GUITAER;1;[2020-06-06;181248].wav,508.96,D:\mar;20;from;ssd\key;shit;i;hop\BassDrums;Mote\Samples\Processed\Consolidate\lEIGH;GUITAER;1;[2020-06-06;181248].wav,64.25,2020-06-06T18:14:58.462384;;;;;;;;;;;;;;;;;;;;;;;;;
lEIGH;GUITAER;1;[2020-07-05;161755].wav,76.8,D:\mar;20;from;ssd\key;shit;i;hop\BassDrums;Mote\Samples\Processed\Consolidate\lEIGH;GUITAER;1;[2020-07-05;161755].wav,9.69,2020-07-05T16:17:55.666000;;;;;;;;;;;;;;;;;;;;;;;;;
mellow;shit;[2020-07-05;161755].wav,76.8,D:\mar;20;from;ssd\key;shit;i;hop\BassDrums;Mote\Samples\Processed\Consolidate\mellow;shit;[2020-07-05;161755].wav,9.69,2020-07-05T16:17:55.682000;;;;;;;;;;;;;;;;;;;;;;;;;;;
MIDI;26;BD;SM58;(Freeze);[2020-06-19;191531].wav,606.72,D:\mar;20;from;ssd\key;shit;i;hop\BassDrums;Mote\Samples\Processed\Consolidate\MIDI;26;BD;SM58;(Freeze);[2020-06-19;191531].wav,166.64,2020-06-19T19:15:31.695000;;;;;;;;;;;;;;;;;;;;;
MIDI;26;BD;SM58;(Freeze);[2020-06-21;124057].wav,565.62,D:\mar;20;from;ssd\key;shit;i;hop\BassDrums;Mote\Samples\Processed\Consolidate\MIDI;26;BD;SM58;(Freeze);[2020-06-21;124057].wav,155.35,2020-06-21T12:40:57.446000;;;;;;;;;;;;;;;;;;;;;
MIDI;26;BD;SM58;(Freeze);[2020-06-29;011624].wav,565.62,D:\mar;20;from;ssd\key;shit;i;hop\BassDrums;Mote\Samples\Processed\Consolidate\MIDI;26;BD;SM58;(Freeze);[2020-06-29;011624].wav,155.35,2020-06-29T01:16:24.222000;;;;;;;;;;;;;;;;;;;;;
MIDI;29;SD;SM58;(Freeze);(Freeze);[2020-06-29;130846]-1.wav,569.52,D:\mar;20;from;ssd\key;shit;i;hop\BassDrums;Mote\Samples\Processed\Consolidate\MIDI;29;SD;SM58;(Freeze);(Freeze);[2020-06-29;130846]-1.wav,156.42,2020-06-29T13:08:46.897000;;;;;;;;;;;;;;;;;;;
MIDI;29;SD;SM58;(Freeze);(Freeze);[2020-06-29;130846]-2.wav,569.52,D:\mar;20;from;ssd\key;shit;i;hop\BassDrums;Mote\Samples\Processed\Consolidate\MIDI;29;SD;SM58;(Freeze);(Freeze);[2020-06-29;130846]-2.wav,156.44,2020-06-29T13:24:35.572880;;;;;;;;;;;;;;;;;;;
MIDI;29;SD;SM58;(Freeze);(Freeze);[2020-06-29;130846]-3.wav,569.52,D:\mar;20;from;ssd\key;shit;i;hop\BassDrums;Mote\Samples\Processed\Consolidate\MIDI;29;SD;SM58;(Freeze);(Freeze);[2020-06-29;130846]-3.wav,156.44,2020-06-29T13:24:35.683583;;;;;;;;;;;;;;;;;;;
MIDI;29;SD;SM58;(Freeze);(Freeze);[2020-06-29;130846]-4.wav,569.52,D:\mar;20;from;ssd\key;shit;i;hop\BassDrums;Mote\Samples\Processed\Consolidate\MIDI;29;SD;SM58;(Freeze);(Freeze);[2020-06-29;130846]-4.wav,156.44,2020-06-29T13:24:35.627733;;;;;;;;;;;;;;;;;;;
MIDI;29;SD;SM58;(Freeze);(Freeze);[2020-06-29;130846]-5.wav,569.52,D:\mar;20;from;ssd\key;shit;i;hop\BassDrums;Mote\Samples\Processed\Consolidate\MIDI;29;SD;SM58;(Freeze);(Freeze);[2020-06-29;130846]-5.wav,156.44,2020-06-29T13:24:35.873114;;;;;;;;;;;;;;;;;;;
MIDI;29;SD;SM58;(Freeze);(Freeze);[2020-06-29;130846].wav,569.52,D:\mar;20;from;ssd\key;shit;i;hop\BassDrums;Mote\Samples\Processed\Consolidate\MIDI;29;SD;SM58;(Freeze);(Freeze);[2020-06-29;130846].wav,156.42,2020-06-29T13:08:46.874000;;;;;;;;;;;;;;;;;;;
MIDI;29;SD;SM58;(Freeze);(Freeze);[2020-06-29;161620].wav,585.6,D:\mar;20;from;ssd\key;shit;i;hop\BassDrums;Mote\Samples\Processed\Consolidate\MIDI;29;SD;SM58;(Freeze);(Freeze);[2020-06-29;161620].wav,160.88,2020-06-29T16:26:21.265779;;;;;;;;;;;;;;;;;;;
MIDI;29;SD;SM58;(Freeze);(Freeze)-1;[2020-06-29;161620].wav,585.6,D:\mar;20;from;ssd\key;shit;i;hop\BassDrums;Mote\Samples\Processed\Consolidate\MIDI;29;SD;SM58;(Freeze);(Freeze)-1;[2020-06-29;161620].wav,160.88,2020-06-29T16:26:21.220885;;;;;;;;;;;;;;;;;;;
MIDI;29;SD;SM58;(Freeze);(Freeze)-2;[2020-06-29;161620].wav,585.6,D:\mar;20;from;ssd\key;shit;i;hop\BassDrums;Mote\Samples\Processed\Consolidate\MIDI;29;SD;SM58;(Freeze);(Freeze)-2;[2020-06-29;161620].wav,160.88,2020-06-29T16:26:21.165995;;;;;;;;;;;;;;;;;;;
USE;FOR;TOMS.wav,565.62,D:\mar;20;from;ssd\key;shit;i;hop\BassDrums;Mote\Samples\Processed\Consolidate\USE;FOR;TOMS.wav,155.35,2020-06-29T01:16:24.090000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZOOM0119_TrLR;[2020-06-06;181248].wav,508.96,D:\mar;20;from;ssd\key;shit;i;hop\BassDrums;Mote\Samples\Processed\Consolidate\ZOOM0119_TrLR;[2020-06-06;181248].wav,128.44,2020-06-06T18:14:57.289262;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Freeze;11-16;tom_cymbal-1;(Freeze);[2020-06-06;193449].wav,573.3,D:\mar;20;from;ssd\key;shit;i;hop\BassDrums;Mote\Samples\Processed\Freeze\Freeze;11-16;tom_cymbal-1;(Freeze);[2020-06-06;193449].wav,192.89,2020-06-06T19:34:49.720000;;;;;;;;;;;;;;;;;;;;;;;
Freeze;11-16;tom_cymbal-1;(Freeze);[2020-06-06;193450].wav,506.57,D:\mar;20;from;ssd\key;shit;i;hop\BassDrums;Mote\Samples\Processed\Freeze\Freeze;11-16;tom_cymbal-1;(Freeze);[2020-06-06;193450].wav,170.44,2020-06-06T19:34:50.302000;;;;;;;;;;;;;;;;;;;;;;;
Freeze;11-16;tom_cymbal-1;[2020-06-06;191707].wav,573.3,D:\mar;20;from;ssd\key;shit;i;hop\BassDrums;Mote\Samples\Processed\Freeze\Freeze;11-16;tom_cymbal-1;[2020-06-06;191707].wav,192.89,2020-06-06T19:17:07.898000;;;;;;;;;;;;;;;;;;;;;;;;;
Freeze;11-16;tom_cymbal-1;[2020-06-06;191708].wav,506.57,D:\mar;20;from;ssd\key;shit;i;hop\BassDrums;Mote\Samples\Processed\Freeze\Freeze;11-16;tom_cymbal-1;[2020-06-06;191708].wav,170.44,2020-06-06T19:17:08.437000;;;;;;;;;;;;;;;;;;;;;;;;;
Freeze;12-ZOOM0119_TrLR;[2020-06-06;195734].wav,573.41,D:\mar;20;from;ssd\key;shit;i;hop\BassDrums;Mote\Samples\Processed\Freeze\Freeze;12-ZOOM0119_TrLR;[2020-06-06;195734].wav,192.94,2020-06-06T20:01:17.525989;;;;;;;;;;;;;;;;;;;;;;;;;;;
Freeze;12-ZOOM0119_TrLR;[2020-06-06;195735].wav,946.48,D:\mar;20;from;ssd\key;shit;i;hop\BassDrums;Mote\Samples\Processed\Freeze\Freeze;12-ZOOM0119_TrLR;[2020-06-06;195735].wav,318.5,2020-06-06T20:06:16.735391;;;;;;;;;;;;;;;;;;;;;;;;;;;
Freeze;14-ZOOM0119_TrLR;[2020-06-06;213054].wav,565.71,D:\mar;20;from;ssd\key;shit;i;hop\BassDrums;Mote\Samples\Processed\Freeze\Freeze;14-ZOOM0119_TrLR;[2020-06-06;213054].wav,190.38,2020-06-06T21:34:56.728776;;;;;;;;;;;;;;;;;;;;;;;;;;;
Freeze;14-ZOOM0119_TrLR;[2020-06-06;213055].wav,946.48,D:\mar;20;from;ssd\key;shit;i;hop\BassDrums;Mote\Samples\Processed\Freeze\Freeze;14-ZOOM0119_TrLR;[2020-06-06;213055].wav,318.5,2020-06-06T21:39:55.306225;;;;;;;;;;;;;;;;;;;;;;;;;;;
Freeze;15-29;SD;SM58;(Freeze);[2020-06-29;091434].wav,565.62,D:\mar;20;from;ssd\key;shit;i;hop\BassDrums;Mote\Samples\Processed\Freeze\Freeze;15-29;SD;SM58;(Freeze);[2020-06-29;091434].wav,207.19,2020-06-29T09:21:20.393619;;;;;;;;;;;;;;;;;;;;;
Freeze;15-29;SD;SM58;(Freeze);[2020-06-29;091436].wav,506.57,D:\mar;20;from;ssd\key;shit;i;hop\BassDrums;Mote\Samples\Processed\Freeze\Freeze;15-29;SD;SM58;(Freeze);[2020-06-29;091436].wav,185.56,2020-06-29T09:24:20.515851;;;;;;;;;;;;;;;;;;;;;
Freeze;19-6-Audio;3;[2020-06-29;044334].wav,565.84,D:\mar;20;from;ssd\key;shit;i;hop\BassDrums;Mote\Samples\Processed\Freeze\Freeze;19-6-Audio;3;[2020-06-29;044334].wav,207.22,2020-06-29T04:43:34.322000;;;;;;;;;;;;;;;;;;;;;;;;;
Freeze;20-6-Audio;3-1;[2020-06-29;044334].wav,565.9,D:\mar;20;from;ssd\key;shit;i;hop\BassDrums;Mote\Samples\Processed\Freeze\Freeze;20-6-Audio;3-1;[2020-06-29;044334].wav,207.24,2020-06-29T04:43:34.335000;;;;;;;;;;;;;;;;;;;;;;;;;
Freeze;20-Drums;to;MIDI;[2020-06-13;080053].wav,565.62,D:\mar;20;from;ssd\key;shit;i;hop\BassDrums;Mote\Samples\Processed\Freeze\Freeze;20-Drums;to;MIDI;[2020-06-13;080053].wav,207.14,2020-06-13T08:00:53.165000;;;;;;;;;;;;;;;;;;;;;;;
Freeze;21-6-Audio;3-2;[2020-06-29;044334].wav,565.71,D:\mar;20;from;ssd\key;shit;i;hop\BassDrums;Mote\Samples\Processed\Freeze\Freeze;21-6-Audio;3-2;[2020-06-29;044334].wav,207.17,2020-06-29T04:43:34.356000;;;;;;;;;;;;;;;;;;;;;;;;;
Freeze;21-Drums;to;MIDI;[2020-06-13;080053].wav,565.62,D:\mar;20;from;ssd\key;shit;i;hop\BassDrums;Mote\Samples\Processed\Freeze\Freeze;21-Drums;to;MIDI;[2020-06-13;080053].wav,207.14,2020-06-13T08:00:53.204000;;;;;;;;;;;;;;;;;;;;;;;
Freeze;22-Drums;to;MIDI;[2020-06-13;080053].wav,565.62,D:\mar;20;from;ssd\key;shit;i;hop\BassDrums;Mote\Samples\Processed\Freeze\Freeze;22-Drums;to;MIDI;[2020-06-13;080053].wav,207.14,2020-06-13T08:00:53.248000;;;;;;;;;;;;;;;;;;;;;;;
Freeze;28-6-Audio;3-2;[2020-06-29;125902].wav,566.13,D:\mar;20;from;ssd\key;shit;i;hop\BassDrums;Mote\Samples\Processed\Freeze\Freeze;28-6-Audio;3-2;[2020-06-29;125902].wav,207.38,2020-06-29T13:03:52.200248;;;;;;;;;;;;;;;;;;;;;;;;;
Freeze;29;808;Core;kik;[2020-06-14;200513].wav,555.04,D:\mar;20;from;ssd\key;shit;i;hop\BassDrums;Mote\Samples\Processed\Freeze\Freeze;29;808;Core;kik;[2020-06-14;200513].wav,203.26,2020-06-14T20:05:13.714000;;;;;;;;;;;;;;;;;;;;;
Freeze;37-Drums;to;MIDI;[2020-06-13;101142].wav,559.74,D:\mar;20;from;ssd\key;shit;i;hop\BassDrums;Mote\Samples\Processed\Freeze\Freeze;37-Drums;to;MIDI;[2020-06-13;101142].wav,204.98,2020-06-13T10:11:42.726000;;;;;;;;;;;;;;;;;;;;;;;
Freeze;9-29;SD;SM58;[2020-06-06;185626]-1.wav,506.57,D:\mar;20;from;ssd\key;shit;i;hop\BassDrums;Mote\Samples\Processed\Freeze\Freeze;9-29;SD;SM58;[2020-06-06;185626]-1.wav,170.44,2020-06-06T19:02:33.790049;;;;;;;;;;;;;;;;;;;;;;;
Freeze;9-29;SD;SM58;[2020-06-06;185626].wav,573.3,D:\mar;20;from;ssd\key;shit;i;hop\BassDrums;Mote\Samples\Processed\Freeze\Freeze;9-29;SD;SM58;[2020-06-06;185626].wav,192.94,2020-06-06T18:59:40.003058;;;;;;;;;;;;;;;;;;;;;;;
Freeze;hts;spmpl;[2020-06-29;091434].wav,557.82,D:\mar;20;from;ssd\key;shit;i;hop\BassDrums;Mote\Samples\Processed\Freeze\Freeze;hts;spmpl;[2020-06-29;091434].wav,204.31,2020-06-29T09:21:20.795544;;;;;;;;;;;;;;;;;;;;;;;;;
Freeze;ovr;[2020-06-29;125902].wav,566.35,D:\mar;20;from;ssd\key;shit;i;hop\BassDrums;Mote\Samples\Processed\Freeze\Freeze;ovr;[2020-06-29;125902].wav,207.44,2020-06-29T13:03:52.872766;;;;;;;;;;;;;;;;;;;;;;;;;;;
Freeze;Snr;smpl;1;[2020-06-29;091434]-1.wav,557.82,D:\mar;20;from;ssd\key;shit;i;hop\BassDrums;Mote\Samples\Processed\Freeze\Freeze;Snr;smpl;1;[2020-06-29;091434]-1.wav,204.31,2020-06-29T09:21:20.958137;;;;;;;;;;;;;;;;;;;;;;;
Freeze;Snr;smpl;1;[2020-06-29;091434]-2.wav,557.82,D:\mar;20;from;ssd\key;shit;i;hop\BassDrums;Mote\Samples\Processed\Freeze\Freeze;Snr;smpl;1;[2020-06-29;091434]-2.wav,204.31,2020-06-29T09:21:20.628019;;;;;;;;;;;;;;;;;;;;;;;
Freeze;Snr;smpl;1;[2020-06-29;091434].wav,557.82,D:\mar;20;from;ssd\key;shit;i;hop\BassDrums;Mote\Samples\Processed\Freeze\Freeze;Snr;smpl;1;[2020-06-29;091434].wav,204.31,2020-06-29T09:21:20.684875;;;;;;;;;;;;;;;;;;;;;;;
Freeze;tom;hi;[2020-06-29;091434].wav,557.82,D:\mar;20;from;ssd\key;shit;i;hop\BassDrums;Mote\Samples\Processed\Freeze\Freeze;tom;hi;[2020-06-29;091434].wav,204.31,2020-06-29T09:21:20.861400;;;;;;;;;;;;;;;;;;;;;;;;;
Freeze;tom;[2020-06-29;125902].wav,566.21,D:\mar;20;from;ssd\key;shit;i;hop\BassDrums;Mote\Samples\Processed\Freeze\Freeze;tom;[2020-06-29;125902].wav,207.38,2020-06-29T13:03:52.396726;;;;;;;;;;;;;;;;;;;;;;;;;;;
Freeze;toms;[2020-06-29;091434].wav,557.82,D:\mar;20;from;ssd\key;shit;i;hop\BassDrums;Mote\Samples\Processed\Freeze\Freeze;toms;[2020-06-29;091434].wav,204.31,2020-06-29T09:21:20.739727;;;;;;;;;;;;;;;;;;;;;;;;;;;
BEN;GUITAR;1;[2020-03-21;185509];R-1.wav,514.1,D:\mar;20;from;ssd\key;shit;i;hop\BassDrums;Mote\Samples\Processed\Reverse\BEN;GUITAR;1;[2020-03-21;185509];R-1.wav,141.2,2020-06-19T17:40:06.205268;;;;;;;;;;;;;;;;;;;;;;;
BEN;GUITAR;1;[2020-03-21;185509];R.wav,514.1,D:\mar;20;from;ssd\key;shit;i;hop\BassDrums;Mote\Samples\Processed\Reverse\BEN;GUITAR;1;[2020-03-21;185509];R.wav,141.2,2020-06-13T09:05:27.158841;;;;;;;;;;;;;;;;;;;;;;;
bEN;GUITAR;1;[2020-06-06;181248]-2;R.wav,508.96,D:\mar;20;from;ssd\key;shit;i;hop\BassDrums;Mote\Samples\Processed\Reverse\bEN;GUITAR;1;[2020-06-06;181248]-2;R.wav,64.22,2020-06-13T07:08:50.106628;;;;;;;;;;;;;;;;;;;;;;;
16-Audio;1;[2020-06-21;145210].wav,47.57,D:\mar;20;from;ssd\key;shit;i;hop\BassDrums;Mote\Samples\Recorded\16-Audio;1;[2020-06-21;145210].wav,13.06,2020-06-21T14:52:10.727000;;;;;;;;;;;;;;;;;;;;;;;;;;;
20-Audio;1;[2020-07-08;102123].wav,23.96,D:\mar;20;from;ssd\key;shit;i;hop\BassDrums;Mote\Samples\Recorded\20-Audio;1;[2020-07-08;102123].wav,3.02,2020-07-08T10:21:23.902000;;;;;;;;;;;;;;;;;;;;;;;;;;;
21-Audio;1;[2020-06-29;001239].wav,721.41,D:\mar;20;from;ssd\key;shit;i;hop\BassDrums;Mote\Samples\Recorded\21-Audio;1;[2020-06-29;001239].wav,198.19,2020-06-29T00:25:31.707345;;;;;;;;;;;;;;;;;;;;;;;;;;;
22-Audio;1;[2020-06-21;151511].wav,365.13,D:\mar;20;from;ssd\key;shit;i;hop\BassDrums;Mote\Samples\Recorded\22-Audio;1;[2020-06-21;151511].wav,100.29,2020-06-21T15:15:11.739000;;;;;;;;;;;;;;;;;;;;;;;;;;;
22-Audio;1;[2020-06-21;151523].wav,232.0,D:\mar;20;from;ssd\key;shit;i;hop\BassDrums;Mote\Samples\Recorded\22-Audio;1;[2020-06-21;151523].wav,63.72,2020-06-21T15:15:23.980000;;;;;;;;;;;;;;;;;;;;;;;;;;;
24-6-Audio;3;1;[2020-06-13;002430].wav,554.49,D:\mar;20;from;ssd\key;shit;i;hop\BassDrums;Mote\Samples\Recorded\24-6-Audio;3;1;[2020-06-13;002430].wav,152.3,2020-06-13T00:24:30.833000;;;;;;;;;;;;;;;;;;;;;;;;;
25-Audio;1;[2020-06-13;014312].wav,559.85,D:\mar;20;from;ssd\key;shit;i;hop\BassDrums;Mote\Samples\Recorded\25-Audio;1;[2020-06-13;014312].wav,153.77,2020-06-13T01:43:12.237000;;;;;;;;;;;;;;;;;;;;;;;;;;;
1I;See;Deadly;People;pt;1;4;mins.mp3,255.35,D:\Mote;shit\1I;See;Deadly;People;pt;1;4;mins.mp3,5.75,2019-11-22T00:22:46;;;;;;;;;;;;;;;;;;;;;;;;;
"2 dreams and... e, pee free.mp3,457.51,""D:\Mote";shit\2;dreams;and...;e,;pee;"free.mp3"",11.45,2019-11-22T07:07:38";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3Cactus-Song.m4a,483.51,D:\Mote;shit\3Cactus-Song.m4a,9.76,2019-06-09T14:47:34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4Westgarth.mp3,329.81,D:\Mote;shit\4Westgarth.mp3,12.58,2018-11-13T01:07:16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5Velvet;Location.wav,460.38,D:\Mote;shit\5Velvet;Location.wav,84.31,2019-11-02T12:19:08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6Pink;Floyd.mp3,593.59,D:\Mote;shit\6Pink;Floyd.mp3,22.64,2019-11-21T22:42:02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7Baseball;Batman;Cave.mp3,995.47,D:\Mote;shit\7Baseball;Batman;Cave.mp3,22.09,2019-11-22T06:08:02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8I;See;Deadly;People;outtro.mp3,684.54,D:\Mote;shit\8I;See;Deadly;People;outtro.mp3,17.04,2019-11-22T06:36:26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
folakzlid;2;mp3.mp3,2176.84,D:\Mote;shit\folakzlid;2;mp3.mp3,33.22,2019-12-09T07:56:22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kraft;6.m4a,464.79,D:\Mote;shit\Kraft;6.m4a,3.57,2019-11-23T23:57:38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Deadly;People;2;-0;2;Drums;ideas.mp3,245.26,D:\Mote;shit\Leighs;Deadly;Demo;Ideas\Deadly;People;2;-0;2;Drums;ideas.mp3,3.75,2019-08-12T21:16:56;;;;;;;;;;;;;;;;;;;;;;;;
Deadly;People;4;-0;Three;ideas.mp3,284.5,D:\Mote;shit\Leighs;Deadly;Demo;Ideas\Deadly;People;4;-0;Three;ideas.mp3,4.35,2019-08-12T20:48:56;;;;;;;;;;;;;;;;;;;;;;;;;;
AllGood;suPer;HeRhOes;Weartheir;Jcks0n;tHe;OUTsidE.wav,410.14,D:\MUSIC;FROM;PC;FOLDER\AllGood;suPer;HeRhOes;Weartheir;Jcks0n;tHe;OUTsidE.wav,69.0,2019-04-27T17:19:08.038859;;;;;;;;;;;;;;;;;;;;;;;;;
Exciter.m4a,291.99,D:\MUSIC;FROM;PC;FOLDER\Exciter.m4a,2.24,2019-01-23T02:57:25.311761;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
leigh;jam;neu!.m4a,376.9,D:\MUSIC;FROM;PC;FOLDER\leigh;jam;neu!.m4a,5.82,2018-07-22T22:07:51.458678;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LS;Mote;Jam2.m4a,292.69,D:\MUSIC;FROM;PC;FOLDER\LS;Mote;Jam2.m4a,2.24,2018-06-30T20:25:20.789198;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mote;Chunky;Jam;June;18.m4a,1225.32,D:\MUSIC;FROM;PC;FOLDER\Mote;Chunky;Jam;June;18.m4a,9.39,2018-06-30T20:25:44.579239;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mote;Cruise;Jam.m4a,782.98,D:\MUSIC;FROM;PC;FOLDER\Mote;Cruise;Jam.m4a,5.99,2018-06-30T20:25:38.136428;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mote;Improv;1.m4a,466.81,D:\MUSIC;FROM;PC;FOLDER\Mote;Improv;1.m4a,3.58,2018-08-19T18:31:21.616378;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOTE;SET;PRE;YARRA.m4a,1662.23,D:\MUSIC;FROM;PC;FOLDER\MOTE;SET;PRE;YARRA.m4a,25.67,2018-08-23T23:17:35.066681;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
New;Jam;58;;.wav,548.57,D:\MUSIC;FROM;PC;FOLDER\New;Jam;58;;.wav,92.29,2018-06-21T16:12:48.547325;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Soundscapey;type;vibe.wav,2378.38,D:\MUSIC;FROM;PC;FOLDER\Soundscapey;type;vibe.wav,400.12,2019-03-10T21:32:11.679485;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
The;Mystery;Single;Vehicle;Crash.;Skills;Of;Defensive;Driving;Ep;7;(1)_1.mp3,406.49,D:\MUSIC;FROM;PC;FOLDER\The;Mystery;Single;Vehicle;Crash.;Skills;Of;Defensive;Driving;Ep;7;(1)_1.mp3,12.41,2018-06-30T13:48:02.190412;;;;;;;;;;;;;;;
The;Mystery;Single;Vehicle;Crash.;Skills;Of;Defensive;Driving;Ep;7;(1)_1_1.mp3,406.06,D:\MUSIC;FROM;PC;FOLDER\The;Mystery;Single;Vehicle;Crash.;Skills;Of;Defensive;Driving;Ep;7;(1)_1_1.mp3,6.2,2018-06-30T13:56:57.134009;;;;;;;;;;;;;;;
Wilson;and;Millar;Monster;Session;11_4_2019;Compilation.wav,920.69,D:\MUSIC;FROM;PC;FOLDER\Wilson;and;Millar;Monster;Session;11_4_2019;Compilation.wav,154.89,2019-04-11T20:49:53.574363;;;;;;;;;;;;;;;;;;;;;;;;;
Cruisy;Jam;2;August.m4a,470.2,D:\MUSIC;FROM;PC;FOLDER\mote;jam;5th;Aug;18\Cruisy;Jam;2;August.m4a,3.63,2018-08-05T19:32:20.102523;;;;;;;;;;;;;;;;;;;;;;;;;;;
Luke;Jam;1;August.m4a,1333.31,D:\MUSIC;FROM;PC;FOLDER\mote;jam;5th;Aug;18\Luke;Jam;1;August.m4a,10.19,2018-08-05T19:32:20.297534;;;;;;;;;;;;;;;;;;;;;;;;;;;
My;Song;23.m4a,429.55,D:\MUSIC;FROM;PC;FOLDER\Mote;November;2018;MP3-20181112T135958Z-001\My;Song;23.m4a,5.99,2019-01-22T01:17:44.419085;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58.mp3,260.52,D:\MUSIC;FROM;PC;FOLDER\Mote;November;2018;MP3-20181112T135958Z-001\album;2\58.mp3,9.94,2018-11-13T01:07:15.743448;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Dreams;and.mp3,568.27,D:\MUSIC;FROM;PC;FOLDER\Mote;November;2018;MP3-20181112T135958Z-001\album;2\Dreams;and.mp3,21.68,2019-02-10T08:00:03.915506;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Millers.mp3,318.79,D:\MUSIC;FROM;PC;FOLDER\Mote;November;2018;MP3-20181112T135958Z-001\album;2\Millers.mp3,12.16,2018-11-13T01:07:15.233447;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pink;Floyd.mp3,593.59,D:\MUSIC;FROM;PC;FOLDER\Mote;November;2018;MP3-20181112T135958Z-001\album;2\Pink;Floyd.mp3,22.64,2018-11-13T01:07:16.283449;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58.mp3,260.52,D:\MUSIC;FROM;PC;FOLDER\Mote;November;2018;MP3-20181112T135958Z-001\Mote;November;2018;MP3\58.mp3,9.94,2024-06-27T15:20:25.510771;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Dream;Sand.mp3,568.27,D:\MUSIC;FROM;PC;FOLDER\Mote;November;2018;MP3-20181112T135958Z-001\Mote;November;2018;MP3\Dream;Sand.mp3,21.68,2024-06-27T15:20:25.079179;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Millers.mp3,318.79,D:\MUSIC;FROM;PC;FOLDER\Mote;November;2018;MP3-20181112T135958Z-001\Mote;November;2018;MP3\Millers.mp3,12.16,2024-06-27T15:20:24.158602;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pink;Floyd.mp3,593.59,D:\MUSIC;FROM;PC;FOLDER\Mote;November;2018;MP3-20181112T135958Z-001\Mote;November;2018;MP3\Pink;Floyd.mp3,22.64,2024-06-27T15:20:27.132991;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Westgarth.mp3,329.81,D:\MUSIC;FROM;PC;FOLDER\Mote;November;2018;MP3-20181112T135958Z-001\Mote;November;2018;MP3\Westgarth.mp3,12.58,2024-06-27T15:20:26.092783;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Awesome;Wells.mp4,56.48,D:\MUSIC;FROM;PC;FOLDER\Mote;Samaslas;MP3s\1.;Awesome;Wells.mp4,21.84,2019-03-14T19:56:12.052762;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Jolo.mov,554.92,D:\MUSIC;FROM;PC;FOLDER\Mote;Samaslas;MP3s\for;youtube\2.;Jolo.mov,2007.78,2019-03-14T20:11:35.492439;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;Hollow.mov,447.68,D:\MUSIC;FROM;PC;FOLDER\Mote;Samaslas;MP3s\for;youtube\7.;Hollow.mov,1619.96,2019-03-14T20:20:12.223861;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
magnetic;space.mov,313.4,D:\MUSIC;FROM;PC;FOLDER\Mote;Samaslas;MP3s\for;youtube\magnetic;space.mov,2521.0,2019-03-16T13:43:43.573716;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
magnetic;space_2.mov,190.64,D:\MUSIC;FROM;PC;FOLDER\Mote;Samaslas;MP3s\for;youtube\magnetic;space_2.mov,1421.0,2019-03-16T14:17:35.133914;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
