12;String;First;Jam.wav,563.26,D:\iomega;drive;archive\Presets\old;docs\old;PC\Dropbox\Band;demos\12;String;First;Jam.wav,142.13,2015-11-10T18:18:47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20160529;162329.m4a,647.21,D:\iomega;drive;archive\Presets\old;docs\old;PC\Dropbox\Band;demos\20160529;162329.m4a,4.96,2016-05-30T22:28:11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20160529;163841.m4a,703.96,D:\iomega;drive;archive\Presets\old;docs\old;PC\Dropbox\Band;demos\20160529;163841.m4a,5.39,2016-05-30T22:28:46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20160826;202818.m4a,371.94,D:\iomega;drive;archive\Presets\old;docs\old;PC\Dropbox\Band;demos\20160826;202818.m4a,2.85,2016-08-27T00:47:41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20160826;203816.m4a,377.18,D:\iomega;drive;archive\Presets\old;docs\old;PC\Dropbox\Band;demos\20160826;203816.m4a,2.88,2016-08-27T00:47:17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20160826;214711.m4a,484.41,D:\iomega;drive;archive\Presets\old;docs\old;PC\Dropbox\Band;demos\20160826;214711.m4a,3.7,2016-08-27T00:46:53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20160826;215622.m4a,472.43,D:\iomega;drive;archive\Presets\old;docs\old;PC\Dropbox\Band;demos\20160826;215622.m4a,3.61,2016-08-27T00:44:59;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20160826;222350.m4a,427.06,D:\iomega;drive;archive\Presets\old;docs\old;PC\Dropbox\Band;demos\20160826;222350.m4a,3.27,2016-08-27T00:41:26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20160826;223329.m4a,404.89,D:\iomega;drive;archive\Presets\old;docs\old;PC\Dropbox\Band;demos\20160826;223329.m4a,3.1,2016-08-27T00:39:37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Audio_06_05_2016_17_25_52.m4a,889.93,D:\iomega;drive;archive\Presets\old;docs\old;PC\Dropbox\Band;demos\Audio_06_05_2016_17_25_52.m4a,7.0,2016-06-06T16:33:33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Audio_06_05_2016_17_54_41.m4a,475.71,D:\iomega;drive;archive\Presets\old;docs\old;PC\Dropbox\Band;demos\Audio_06_05_2016_17_54_41.m4a,3.77,2016-06-06T16:36:51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Audio_09_04_2016_16_27_17.m4a,741.39,D:\iomega;drive;archive\Presets\old;docs\old;PC\Dropbox\Band;demos\Audio_09_04_2016_16_27_17.m4a,5.84,2016-09-04T21:02:35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bass.wav,169.33,D:\iomega;drive;archive\Presets\old;docs\old;PC\Dropbox\Band;demos\Bass.wav,28.49,2016-03-15T19:42:59;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Batcave;(1).m4a,751.4,D:\iomega;drive;archive\Presets\old;docs\old;PC\Dropbox\Band;demos\Batcave;(1).m4a,5.75,2015-11-09T18:09:17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Batcave;Demo;1.mp3,257.11,D:\iomega;drive;archive\Presets\old;docs\old;PC\Dropbox\Band;demos\Batcave;Demo;1.mp3,3.92,2015-10-05T19:59:11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bit;Of;Psych.m4a,303.07,D:\iomega;drive;archive\Presets\old;docs\old;PC\Dropbox\Band;demos\Bit;Of;Psych.m4a,2.32,2016-09-11T18:28:13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Dead;Earth.m4a,454.65,D:\iomega;drive;archive\Presets\old;docs\old;PC\Dropbox\Band;demos\Dead;Earth.m4a,3.48,2016-02-09T18:47:36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Exciter;Demo.wav,208.48,D:\iomega;drive;archive\Presets\old;docs\old;PC\Dropbox\Band;demos\Exciter;Demo.wav,52.61,2015-08-20T12:21:12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Exciter.m4a,291.99,D:\iomega;drive;archive\Presets\old;docs\old;PC\Dropbox\Band;demos\Exciter.m4a,2.24,2016-01-22T11:51:56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
How;The;West;Was;Won;and;Where;it;Got;Us..wav,376.84,D:\iomega;drive;archive\Presets\old;docs\old;PC\Dropbox\Band;demos\How;The;West;Was;Won;and;Where;it;Got;Us..wav,95.09,2016-05-10T19:21:10;;;;;;;;;;;;;;;;;
Kraut;Klang;Nov;2015.wav,466.56,D:\iomega;drive;archive\Presets\old;docs\old;PC\Dropbox\Band;demos\Kraut;Klang;Nov;2015.wav,117.73,2015-12-14T21:04:17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Leigh;Jam;;New.m4a,631.1,D:\iomega;drive;archive\Presets\old;docs\old;PC\Dropbox\Band;demos\Leigh;Jam;;New.m4a,4.83,2016-09-25T11:13:30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Leigh;Jam;2.m4a,310.33,D:\iomega;drive;archive\Presets\old;docs\old;PC\Dropbox\Band;demos\Leigh;Jam;2.m4a,2.37,2016-09-11T18:30:20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Leigh;Jam.m4a,453.16,D:\iomega;drive;archive\Presets\old;docs\old;PC\Dropbox\Band;demos\Leigh;Jam.m4a,3.47,2016-09-11T18:30:58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Leigh;Jam1.m4a,692.7,D:\iomega;drive;archive\Presets\old;docs\old;PC\Dropbox\Band;demos\Leigh;Jam1.m4a,5.29,2016-09-11T18:32:25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Long;Song;New;Boris;Rip;Version;3.wav,330.74,D:\iomega;drive;archive\Presets\old;docs\old;PC\Dropbox\Band;demos\Long;Song;New;Boris;Rip;Version;3.wav,83.46,2015-12-23T11:44:51;;;;;;;;;;;;;;;;;;;;;;;
Long;Song;New;Demo.mp3,444.25,D:\iomega;drive;archive\Presets\old;docs\old;PC\Dropbox\Band;demos\Long;Song;New;Demo.mp3,6.78,2015-08-21T16:27:32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Luke;Jam.m4a,445.92,D:\iomega;drive;archive\Presets\old;docs\old;PC\Dropbox\Band;demos\Luke;Jam.m4a,3.41,2016-09-11T18:29:08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Macbeth;Jam.m4a,473.62,D:\iomega;drive;archive\Presets\old;docs\old;PC\Dropbox\Band;demos\Macbeth;Jam.m4a,3.63,2016-04-25T20:07:39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mescalin.m4a,408.56,D:\iomega;drive;archive\Presets\old;docs\old;PC\Dropbox\Band;demos\Mescalin.m4a,3.12,2016-05-30T22:27:44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mixo;Vox;3;No;Vox.mp3,286.0,D:\iomega;drive;archive\Presets\old;docs\old;PC\Dropbox\Band;demos\Mixo;Vox;3;No;Vox.mp3,4.36,2015-09-06T21:15:11;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mote;1.wav,151.16,D:\iomega;drive;archive\Presets\old;docs\old;PC\Dropbox\Band;demos\Mote;1.wav,25.43,2016-04-19T17:15:24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mote;12;String;Demo;Master;1.wav,538.0,D:\iomega;drive;archive\Presets\old;docs\old;PC\Dropbox\Band;demos\Mote;12;String;Demo;Master;1.wav,135.76,2016-04-07T22:54:03;;;;;;;;;;;;;;;;;;;;;;;;;
Mote;Asterism;Demo;3.wav,314.5,D:\iomega;drive;archive\Presets\old;docs\old;PC\Dropbox\Band;demos\Mote;Asterism;Demo;3.wav,79.36,2016-04-08T00:42:18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mote;Asterism;demo;Remix;Master;1.wav,316.0,D:\iomega;drive;archive\Presets\old;docs\old;PC\Dropbox\Band;demos\Mote;Asterism;demo;Remix;Master;1.wav,79.74,2016-04-29T17:24:51;;;;;;;;;;;;;;;;;;;;;;;;;
Mote;Batcave;Demo;Master;1.wav,203.87,D:\iomega;drive;archive\Presets\old;docs\old;PC\Dropbox\Band;demos\Mote;Batcave;Demo;Master;1.wav,51.45,2016-04-07T23:06:06;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mote;Exciter;Demo;Master;1.wav,312.0,D:\iomega;drive;archive\Presets\old;docs\old;PC\Dropbox\Band;demos\Mote;Exciter;Demo;Master;1.wav,78.73,2016-04-07T23:45:54;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mote;Randojam1.mp3,1054.33,D:\iomega;drive;archive\Presets\old;docs\old;PC\Dropbox\Band;demos\Mote;Randojam1.mp3,24.14,2016-04-04T08:56:02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mote;Randojam2.mp3,979.38,D:\iomega;drive;archive\Presets\old;docs\old;PC\Dropbox\Band;demos\Mote;Randojam2.mp3,22.42,2016-04-03T23:25:07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
New;Demo;27th;August;2015.wav,267.4,D:\iomega;drive;archive\Presets\old;docs\old;PC\Dropbox\Band;demos\New;Demo;27th;August;2015.wav,67.48,2015-08-27T20:19:58;;;;;;;;;;;;;;;;;;;;;;;;;;;
New;Recording;44.m4a,841.49,D:\iomega;drive;archive\Presets\old;docs\old;PC\Dropbox\Band;demos\New;Recording;44.m4a,2.45,2016-10-29T18:36:25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Psych;Jam;Wi;Funky;Staccato.m4a,429.2,D:\iomega;drive;archive\Presets\old;docs\old;PC\Dropbox\Band;demos\Psych;Jam;Wi;Funky;Staccato.m4a,3.28,2016-09-11T18:29:48;;;;;;;;;;;;;;;;;;;;;;;;;;;
Psyche;Jammage.m4a,398.8,D:\iomega;drive;archive\Presets\old;docs\old;PC\Dropbox\Band;demos\Psyche;Jammage.m4a,3.05,2016-09-25T13:57:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rough;1.wav,113.73,D:\iomega;drive;archive\Presets\old;docs\old;PC\Dropbox\Band;demos\Rough;1.wav,19.13,2016-03-27T18:05:07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Twelve;String.m4a,551.15,D:\iomega;drive;archive\Presets\old;docs\old;PC\Dropbox\Band;demos\Twelve;String.m4a,4.22,2015-11-09T18:08:32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
western.m4a,828.58,D:\iomega;drive;archive\Presets\old;docs\old;PC\Dropbox\Band;demos\western.m4a,6.34,2016-05-25T19:56:23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2017-01-07;13.06.54.mov,52.56,D:\iomega;drive;archive\Presets\old;docs\old;PC\Dropbox\Camera;Uploads\2017-01-07;13.06.54.mov,103.29,2017-01-07T13:06:54;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2017-01-07;13.09.28.mov,74.94,D:\iomega;drive;archive\Presets\old;docs\old;PC\Dropbox\Camera;Uploads\2017-01-07;13.09.28.mov,59.73,2017-01-07T13:09:28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2017-01-07;13.11.18.mov,9.27,D:\iomega;drive;archive\Presets\old;docs\old;PC\Dropbox\Camera;Uploads\2017-01-07;13.11.18.mov,10.62,2017-01-07T13:11:18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2017-01-08;19.52.17.mov,12.19,D:\iomega;drive;archive\Presets\old;docs\old;PC\Dropbox\Camera;Uploads\2017-01-08;19.52.17.mov,15.88,2017-01-08T19:52:17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2017-01-08;19.53.01.mov,54.93,D:\iomega;drive;archive\Presets\old;docs\old;PC\Dropbox\Camera;Uploads\2017-01-08;19.53.01.mov,110.71,2017-01-08T19:53:01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2017-01-08;19.54.16.mov,6.83,D:\iomega;drive;archive\Presets\old;docs\old;PC\Dropbox\Camera;Uploads\2017-01-08;19.54.16.mov,8.71,2017-01-08T19:54:16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2017-01-08;20.02.19.mov,11.64,D:\iomega;drive;archive\Presets\old;docs\old;PC\Dropbox\Camera;Uploads\2017-01-08;20.02.19.mov,21.77,2017-01-08T20:02:19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2017-01-08;20.02.34.mov,5.84,D:\iomega;drive;archive\Presets\old;docs\old;PC\Dropbox\Camera;Uploads\2017-01-08;20.02.34.mov,7.48,2017-01-08T20:02:34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2017-01-09;23.08.03-1.mov,35.99,D:\iomega;drive;archive\Presets\old;docs\old;PC\Dropbox\Camera;Uploads\2017-01-09;23.08.03-1.mov,73.98,2017-01-09T23:08:03.000999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2017-01-09;23.08.03-2.mov,10.11,D:\iomega;drive;archive\Presets\old;docs\old;PC\Dropbox\Camera;Uploads\2017-01-09;23.08.03-2.mov,13.14,2017-01-09T23:08:03.002000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2017-01-09;23.08.03.mov,55.76,D:\iomega;drive;archive\Presets\old;docs\old;PC\Dropbox\Camera;Uploads\2017-01-09;23.08.03.mov,70.54,2017-01-09T23:08:03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2017-01-11;14.32.37-1.mov,39.97,D:\iomega;drive;archive\Presets\old;docs\old;PC\Dropbox\Camera;Uploads\2017-01-11;14.32.37-1.mov,51.1,2017-01-11T14:32:37.000999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2017-01-11;14.32.37-2.mov,16.07,D:\iomega;drive;archive\Presets\old;docs\old;PC\Dropbox\Camera;Uploads\2017-01-11;14.32.37-2.mov,20.5,2017-01-11T14:32:37.002000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2017-01-11;14.32.37-3.mov,9.03,D:\iomega;drive;archive\Presets\old;docs\old;PC\Dropbox\Camera;Uploads\2017-01-11;14.32.37-3.mov,11.56,2017-01-11T14:32:37.003000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2017-01-11;14.32.37-4.mov,22.08,D:\iomega;drive;archive\Presets\old;docs\old;PC\Dropbox\Camera;Uploads\2017-01-11;14.32.37-4.mov,45.18,2017-01-11T14:32:37.003999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2017-01-11;14.32.37-5.mov,16.78,D:\iomega;drive;archive\Presets\old;docs\old;PC\Dropbox\Camera;Uploads\2017-01-11;14.32.37-5.mov,33.86,2017-01-11T14:32:37.005000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2017-01-11;14.32.37-8.mov,24.03,D:\iomega;drive;archive\Presets\old;docs\old;PC\Dropbox\Camera;Uploads\2017-01-11;14.32.37-8.mov,49.33,2017-01-11T14:32:37.007999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2017-01-12;12.00.29.mov,24.48,D:\iomega;drive;archive\Presets\old;docs\old;PC\Dropbox\Camera;Uploads\2017-01-12;12.00.29.mov,30.69,2017-01-12T12:00:29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Adventure;7.m4a,313.56,D:\iomega;drive;archive\Presets\old;docs\old;PC\Dropbox\Mote;nov;16;jams\Adventure;7.m4a,2.4,2016-12-01T01:29:05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Adventure;Call;2.m4a,323.71,D:\iomega;drive;archive\Presets\old;docs\old;PC\Dropbox\Mote;nov;16;jams\Adventure;Call;2.m4a,2.48,2016-11-20T20:33:02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Adventure;Call;5.m4a,447.1,D:\iomega;drive;archive\Presets\old;docs\old;PC\Dropbox\Mote;nov;16;jams\Adventure;Call;5.m4a,3.42,2016-12-01T01:30:25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Adventure;Call;6.m4a,345.81,D:\iomega;drive;archive\Presets\old;docs\old;PC\Dropbox\Mote;nov;16;jams\Adventure;Call;6.m4a,2.65,2016-12-01T01:29:44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Adventure;Call.m4a,441.76,D:\iomega;drive;archive\Presets\old;docs\old;PC\Dropbox\Mote;nov;16;jams\Adventure;Call.m4a,3.39,2016-11-20T20:33:44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Adventure;Midian;Pace;125.m4a,303.72,D:\iomega;drive;archive\Presets\old;docs\old;PC\Dropbox\Mote;nov;16;jams\Adventure;Midian;Pace;125.m4a,2.32,2017-01-12T20:56:20;;;;;;;;;;;;;;;;;;;;;;;;;;;
Adventure;Midian.m4a,286.12,D:\iomega;drive;archive\Presets\old;docs\old;PC\Dropbox\Mote;nov;16;jams\Adventure;Midian.m4a,2.19,2017-01-12T21:21:04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Luke;jam;8;Dec.m4a,1301.9,D:\iomega;drive;archive\Presets\old;docs\old;PC\Dropbox\Mote;nov;16;jams\Luke;jam;8;Dec.m4a,9.97,2016-12-08T22:54:21;;;;;;;;;;;;;;;;;;;;;;;;;;;
Luke;Jam.m4a,178.58,D:\iomega;drive;archive\Presets\old;docs\old;PC\Dropbox\Mote;nov;16;jams\Luke;Jam.m4a,1.37,2016-11-20T20:32:23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Luke.m4a,501.74,D:\iomega;drive;archive\Presets\old;docs\old;PC\Dropbox\Mote;nov;16;jams\Luke.m4a,3.84,2016-11-20T20:31:09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Midian;Millsy;Jam.m4a,437.09,D:\iomega;drive;archive\Presets\old;docs\old;PC\Dropbox\Mote;nov;16;jams\Midian;Millsy;Jam.m4a,3.34,2017-01-12T21:48:29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Midian;Slower;Psyche.m4a,515.34,D:\iomega;drive;archive\Presets\old;docs\old;PC\Dropbox\Mote;nov;16;jams\Midian;Slower;Psyche.m4a,3.94,2017-01-12T20:36:25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Millar;Jam.m4a,1112.33,D:\iomega;drive;archive\Presets\old;docs\old;PC\Dropbox\Mote;nov;16;jams\Millar;Jam.m4a,8.51,2017-01-06T17:15:11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Millar;Sessions;2.m4a,1371.86,D:\iomega;drive;archive\Presets\old;docs\old;PC\Dropbox\Mote;nov;16;jams\Millar;Sessions;2.m4a,10.48,2016-12-30T18:18:26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mote;1;mit;vocals.mp3,301.04,D:\iomega;drive;archive\Presets\old;docs\old;PC\Dropbox\Mote;nov;16;jams\Mote;1;mit;vocals.mp3,6.89,2017-01-15T14:56:46;;;;;;;;;;;;;;;;;;;;;;;;;;;
New;Long;Jam;Midian;2.m4a,929.36,D:\iomega;drive;archive\Presets\old;docs\old;PC\Dropbox\Mote;nov;16;jams\New;Long;Jam;Midian;2.m4a,7.11,2017-01-12T21:21:42;;;;;;;;;;;;;;;;;;;;;;;;;
New;Long;Jam;Midian.m4a,962.58,D:\iomega;drive;archive\Presets\old;docs\old;PC\Dropbox\Mote;nov;16;jams\New;Long;Jam;Midian.m4a,7.36,2017-01-12T18:53:50;;;;;;;;;;;;;;;;;;;;;;;;;;;
Set;Pre;Bar;Open.m4a,2714.55,D:\iomega;drive;archive\Presets\old;docs\old;PC\Dropbox\Mote;nov;16;jams\Set;Pre;Bar;Open.m4a,20.79,2016-12-08T21:16:59;;;;;;;;;;;;;;;;;;;;;;;;;;;
The;Horse.m4a,457.04,D:\iomega;drive;archive\Presets\old;docs\old;PC\Dropbox\Mote;nov;16;jams\The;Horse.m4a,3.5,2016-12-01T01:28:17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
The;Millar;Session.m4a,751.24,D:\iomega;drive;archive\Presets\old;docs\old;PC\Dropbox\Mote;nov;16;jams\The;Millar;Session.m4a,5.74,2016-12-30T21:47:36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
habit.wav,163.82,D:\iomega;drive;archive\Presets\old;docs\old;PC\Dropbox\Ready;to;master\habit.wav,27.56,2013-10-30T11:07:54;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Push;it;to;the;limit.mp4,7.55,D:\iomega;drive;archive\Presets\old;docs\old;PC\Dropbox\video;stuff\Push;it;to;the;limit.mp4,6.81,2019-01-15T23:30:54.775652;;;;;;;;;;;;;;;;;;;;;;;;;;;
bob;dylan;bastard;.mp4,7.2,D:\iomega;drive;archive\Presets\old;docs\old;PC\Dropbox\video;stuff\Funny\bob;dylan;bastard;.mp4,6.21,2019-01-15T23:30:54.715652;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Video 1-01-2017, 7 23 41 PM.mov,32.07,""D:\iomega";drive;archive\Presets\old;docs\old;PC\Dropbox\video;stuff\Funny\Video;1-01-2017,;7;23;41;"PM.mov"",33.16,2017-01-01T22:02:21";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Video 1-01-2017, 7 26 12 PM.mov,124.2,""D:\iomega";drive;archive\Presets\old;docs\old;PC\Dropbox\video;stuff\Funny\Video;1-01-2017,;7;26;12;"PM.mov"",129.96,2017-01-03T01:26:12";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Video 1-01-2017, 7 32 39 PM.mov,79.03,""D:\iomega";drive;archive\Presets\old;docs\old;PC\Dropbox\video;stuff\Funny\Video;1-01-2017,;7;32;39;"PM.mov"",82.06,2017-01-03T01:30:43";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
kite;runner;bit;of;lesson.mp4,358.95,D:\iomega;drive;archive\Presets\old;docs\old;PC\Dropbox\Yahoo!;Mail\Uploads\kite;runner;bit;of;lesson.mp4,30.65,2019-01-15T23:30:53.625651;;;;;;;;;;;;;;;;;;;;;;;;;;;
Color;footage;of;atomic;bomb;tests;in;Nevada;-0;Soldiers;being;exposed;to;high;levels;of;radiation(2).mov,510.95,D:\iomega;drive;archive\Presets\old;docs\old;PC\Old;Desktop\Color;footage;of;atomic;bomb;tests;in;Nevada;-0;Soldiers;being;exposed;to;high;levels;of;radiation(2).mov,68.76,2015-03-30T16:43:52;;;
Color;footage;of;atomic;bomb;tests;in;Nevada;-0;Soldiers;being;exposed;to;high;levels;of;radiation.mov,510.95,D:\iomega;drive;archive\Presets\old;docs\old;PC\Old;Desktop\Color;footage;of;atomic;bomb;tests;in;Nevada;-0;Soldiers;being;exposed;to;high;levels;of;radiation.mov,68.76,2015-03-30T16:43:52;;;
video-1443526490.mp4.mp4,155.02,D:\iomega;drive;archive\Presets\old;docs\old;PC\Old;Desktop\video-1443526490.mp4.mp4,12.66,2019-01-15T23:30:55.045653;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
aye;candy;-0;habit;mastered;19-11-2013.wav,162.25,D:\iomega;drive;archive\Presets\old;docs\old;PC\Old;Desktop\band\aye;candy;-0;habit;mastered;19-11-2013.wav,27.51,2013-11-20T17:41:41.170729;;;;;;;;;;;;;;;;;;;;;;;;;
habit.mp3,163.89,D:\iomega;drive;archive\Presets\old;docs\old;PC\Old;Desktop\band\habit.mp3,3.13,2013-10-30T21:30:42.442020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
happy;safe.m4a,211.95,D:\iomega;drive;archive\Presets\old;docs\old;PC\Old;Desktop\band\happy;safe.m4a,3.2,2013-06-10T10:55:27.677511;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
happy;safe.wav,211.95,D:\iomega;drive;archive\Presets\old;docs\old;PC\Old;Desktop\band\happy;safe.wav,35.66,2013-06-10T11:15:11.212636;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Let's;Make;it;Better.m4a,192.08,D:\iomega;drive;archive\Presets\old;docs\old;PC\Old;Desktop\band\Let's;Make;it;Better.m4a,2.9,2013-06-10T11:04:22.602236;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Let's;Make;it;Better.wav,192.08,D:\iomega;drive;archive\Presets\old;docs\old;PC\Old;Desktop\band\Let's;Make;it;Better.wav,32.31,2013-06-10T11:22:58.764379;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mountains;mastered;by;EB.wav,201.72,D:\iomega;drive;archive\Presets\old;docs\old;PC\Old;Desktop\band\Mountains;mastered;by;EB.wav,33.94,2014-03-11T11:45:42.513568;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
wallan;gig.MOV,53.74,D:\iomega;drive;archive\Presets\old;docs\old;PC\Old;Desktop\band\wallan;gig.MOV,5.08,2014-08-13T08:38:20.673507;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
wallan;gig2.MOV,45.73,D:\iomega;drive;archive\Presets\old;docs\old;PC\Old;Desktop\band\wallan;gig2.MOV,4.27,2014-08-13T08:39:20.399750;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
wallan;gig3.MOV,18.3,D:\iomega;drive;archive\Presets\old;docs\old;PC\Old;Desktop\band\wallan;gig3.MOV,1.76,2014-08-13T08:39:33.773682;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Habits;Bounce.mp3,159.77,D:\iomega;drive;archive\Presets\old;docs\old;PC\Old;Desktop\band\Album;sessions;Avery\more;tunes\Habits;Bounce.mp3,2.44,2014-12-18T09:18:23.111846;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mountains;Bounce.mp3,234.56,D:\iomega;drive;archive\Presets\old;docs\old;PC\Old;Desktop\band\Album;sessions;Avery\more;tunes\Mountains;Bounce.mp3,3.58,2014-12-18T09:18:23.283334;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Never;Get;That;Feeling;Bounce.mp3,160.79,D:\iomega;drive;archive\Presets\old;docs\old;PC\Old;Desktop\band\Album;sessions;Avery\more;tunes\Never;Get;That;Feeling;Bounce.mp3,2.45,2014-12-18T09:18:23.751028;;;;;;;;;;;;;;;;;;;;;;;;
Don't;Fall;In;Love;Bounce.mp3,161.47,D:\iomega;drive;archive\Presets\old;docs\old;PC\Old;Desktop\band\Album;sessions;Avery\tunes\Don't;Fall;In;Love;Bounce.mp3,2.46,2014-12-18T09:18:40.630394;;;;;;;;;;;;;;;;;;;;;;;;;
Drag;Bounce.mp3,204.21,D:\iomega;drive;archive\Presets\old;docs\old;PC\Old;Desktop\band\Album;sessions;Avery\tunes\Drag;Bounce.mp3,3.12,2014-12-18T09:18:41.939937;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Everywhere;Bounce.mp3,201.23,D:\iomega;drive;archive\Presets\old;docs\old;PC\Old;Desktop\band\Album;sessions;Avery\tunes\Everywhere;Bounce.mp3,3.07,2014-12-18T09:18:42.173784;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Friends;Bounce.mp3,175.5,D:\iomega;drive;archive\Presets\old;docs\old;PC\Old;Desktop\band\Album;sessions;Avery\tunes\Friends;Bounce.mp3,2.68,2014-12-18T09:18:42.376451;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
